comarca,codi_variable,data_lectura,valor_lectura
Vallès Oriental,32,2009-01-01,8.059722222222222
Vallès Oriental,32,2009-01-02,7.416666666666667
Vallès Oriental,32,2009-01-03,5.665277777777778
Vallès Oriental,32,2009-01-04,4.345833333333333
Vallès Oriental,32,2009-01-05,3.138823529411765
Vallès Oriental,32,2009-01-06,1.0354166666666667
Vallès Oriental,32,2009-01-07,0.153125
Vallès Oriental,32,2009-01-08,-0.5395833333333333
Vallès Oriental,32,2009-01-09,4.4750000000000005
Vallès Oriental,32,2009-01-10,6.235416666666667
Vallès Oriental,32,2009-01-11,5.575
Vallès Oriental,32,2009-01-12,4.286458333333333
Vallès Oriental,32,2009-01-13,3.704166666666667
Vallès Oriental,32,2009-01-14,5.190625
Vallès Oriental,32,2009-01-15,4.052083333333333
Vallès Oriental,32,2009-01-16,4.689583333333333
Vallès Oriental,32,2009-01-17,5.266666666666667
Vallès Oriental,32,2009-01-18,5.596875
Vallès Oriental,32,2009-01-19,8.94375
Vallès Oriental,32,2009-01-20,6.902083333333334
Vallès Oriental,32,2009-01-21,3.205208333333333
Vallès Oriental,32,2009-01-22,4.639583333333333
Vallès Oriental,32,2009-01-23,11.727083333333333
Vallès Oriental,32,2009-01-24,10.146875
Vallès Oriental,32,2009-01-25,7.070833333333333
Vallès Oriental,32,2009-01-26,5.772916666666667
Vallès Oriental,32,2009-01-27,5.964583333333334
Vallès Oriental,32,2009-01-28,6.784375
Vallès Oriental,32,2009-01-29,7.645833333333333
Vallès Oriental,32,2009-01-30,9.3125
Vallès Oriental,32,2009-01-31,9.5
Vallès Oriental,32,2009-02-01,7.741666666666667
Vallès Oriental,32,2009-02-02,7.7406250000000005
Vallès Oriental,32,2009-02-03,6.351041666666667
Vallès Oriental,32,2009-02-04,6.8999999999999995
Vallès Oriental,32,2009-02-05,6.982291666666666
Vallès Oriental,32,2009-02-06,6.267708333333334
Vallès Oriental,32,2009-02-07,5.0625
Vallès Oriental,32,2009-02-08,4.8374999999999995
Vallès Oriental,32,2009-02-09,8.413541666666667
Vallès Oriental,32,2009-02-10,10.297916666666667
Vallès Oriental,32,2009-02-11,4.989583333333333
Vallès Oriental,32,2009-02-12,6.205208333333334
Vallès Oriental,32,2009-02-13,5.028125
Vallès Oriental,32,2009-02-14,5.652083333333334
Vallès Oriental,32,2009-02-15,4.8187500000000005
Vallès Oriental,32,2009-02-16,5.913541666666667
Vallès Oriental,32,2009-02-17,6.8
Vallès Oriental,32,2009-02-18,8.635416666666666
Vallès Oriental,32,2009-02-19,8.146875
Vallès Oriental,32,2009-02-20,7.2437499999999995
Vallès Oriental,32,2009-02-21,5.7406250000000005
Vallès Oriental,32,2009-02-22,7.991666666666667
Vallès Oriental,32,2009-02-23,8.880208333333334
Vallès Oriental,32,2009-02-24,8.047916666666667
Vallès Oriental,32,2009-02-25,7.739583333333333
Vallès Oriental,32,2009-02-26,8.615625
Vallès Oriental,32,2009-02-27,10.05625
Vallès Oriental,32,2009-02-28,8.682291666666666
Vallès Oriental,32,2009-03-01,8.864583333333334
Vallès Oriental,32,2009-03-02,8.018749999999999
Vallès Oriental,32,2009-03-03,8.203125
Vallès Oriental,32,2009-03-04,6.670833333333333
Vallès Oriental,32,2009-03-05,5.092708333333333
Vallès Oriental,32,2009-03-06,7.277083333333334
Vallès Oriental,32,2009-03-07,7.363541666666666
Vallès Oriental,32,2009-03-08,9.661458333333334
Vallès Oriental,32,2009-03-09,9.283333333333333
Vallès Oriental,32,2009-03-10,11.319791666666667
Vallès Oriental,32,2009-03-11,9.24375
Vallès Oriental,32,2009-03-12,9.56875
Vallès Oriental,32,2009-03-13,13.357291666666667
Vallès Oriental,32,2009-03-14,13.520833333333334
Vallès Oriental,32,2009-03-15,12.74375
Vallès Oriental,32,2009-03-16,11.315624999999999
Vallès Oriental,32,2009-03-17,10.347916666666666
Vallès Oriental,32,2009-03-18,10.879166666666668
Vallès Oriental,32,2009-03-19,11.921875
Vallès Oriental,32,2009-03-20,10.534374999999999
Vallès Oriental,32,2009-03-21,7.933333333333334
Vallès Oriental,32,2009-03-22,8.857291666666667
Vallès Oriental,32,2009-03-23,11.985416666666666
Vallès Oriental,32,2009-03-24,10.418750000000001
Vallès Oriental,32,2009-03-25,9.885416666666666
Vallès Oriental,32,2009-03-26,9.908333333333333
Vallès Oriental,32,2009-03-27,11.55625
Vallès Oriental,32,2009-03-28,9.293750000000001
Vallès Oriental,32,2009-03-29,9.244791666666666
Vallès Oriental,32,2009-03-30,9.016666666666667
Vallès Oriental,32,2009-03-31,7.602083333333333
Vallès Oriental,32,2009-04-01,10.242708333333333
Vallès Oriental,32,2009-04-02,8.583333333333334
Vallès Oriental,32,2009-04-03,9.84375
Vallès Oriental,32,2009-04-04,11.010416666666666
Vallès Oriental,32,2009-04-05,12.077083333333334
Vallès Oriental,32,2009-04-06,11.5875
Vallès Oriental,32,2009-04-07,10.232291666666667
Vallès Oriental,32,2009-04-08,11.220833333333333
Vallès Oriental,32,2009-04-09,11.430208333333333
Vallès Oriental,32,2009-04-10,10.138541666666667
Vallès Oriental,32,2009-04-11,9.859375
Vallès Oriental,32,2009-04-12,7.888541666666666
Vallès Oriental,32,2009-04-13,13.317708333333334
Vallès Oriental,32,2009-04-14,12.305208333333333
Vallès Oriental,32,2009-04-15,11.565624999999999
Vallès Oriental,32,2009-04-16,10.927083333333334
Vallès Oriental,32,2009-04-17,9.327083333333333
Vallès Oriental,32,2009-04-18,9.408333333333333
Vallès Oriental,32,2009-04-19,10.514583333333333
Vallès Oriental,32,2009-04-20,11.059375000000001
Vallès Oriental,32,2009-04-21,14.233333333333334
Vallès Oriental,32,2009-04-22,16.642708333333335
Vallès Oriental,32,2009-04-23,17.432291666666668
Vallès Oriental,32,2009-04-24,15.116666666666667
Vallès Oriental,32,2009-04-25,14.13125
Vallès Oriental,32,2009-04-26,11.921875
Vallès Oriental,32,2009-04-27,12.417708333333332
Vallès Oriental,32,2009-04-28,11.65
Vallès Oriental,32,2009-04-29,11.885416666666666
Vallès Oriental,32,2009-04-30,12.367708333333333
Vallès Oriental,32,2009-05-01,12.997916666666667
Vallès Oriental,32,2009-05-02,15.018749999999999
Vallès Oriental,32,2009-05-03,15.770833333333334
Vallès Oriental,32,2009-05-04,16.431250000000002
Vallès Oriental,32,2009-05-05,15.577083333333334
Vallès Oriental,32,2009-05-06,17.506249999999998
Vallès Oriental,32,2009-05-07,18.70625
Vallès Oriental,32,2009-05-08,17.21875
Vallès Oriental,32,2009-05-09,16.71875
Vallès Oriental,32,2009-05-10,17.665625000000002
Vallès Oriental,32,2009-05-11,17.473958333333332
Vallès Oriental,32,2009-05-12,19.40625
Vallès Oriental,32,2009-05-13,17.683333333333334
Vallès Oriental,32,2009-05-14,15.38125
Vallès Oriental,32,2009-05-15,13.478125
Vallès Oriental,32,2009-05-16,15.835416666666667
Vallès Oriental,32,2009-05-17,16.532291666666666
Vallès Oriental,32,2009-05-18,16.692708333333332
Vallès Oriental,32,2009-05-19,18.053124999999998
Vallès Oriental,32,2009-05-20,19.787499999999998
Vallès Oriental,32,2009-05-21,22.276041666666668
Vallès Oriental,32,2009-05-22,21.8625
Vallès Oriental,32,2009-05-23,22.8
Vallès Oriental,32,2009-05-24,21.99791666666667
Vallès Oriental,32,2009-05-25,19.634375000000002
Vallès Oriental,32,2009-05-26,18.582291666666666
Vallès Oriental,32,2009-05-27,18.239583333333332
Vallès Oriental,32,2009-05-28,19.625
Vallès Oriental,32,2009-05-29,19.067708333333332
Vallès Oriental,32,2009-05-30,20.171875
Vallès Oriental,32,2009-05-31,17.759375000000002
Vallès Oriental,32,2009-06-01,18.772916666666667
Vallès Oriental,32,2009-06-02,20.230208333333334
Vallès Oriental,32,2009-06-03,21.146874999999998
Vallès Oriental,32,2009-06-04,20.498958333333334
Vallès Oriental,32,2009-06-05,18.165625000000002
Vallès Oriental,32,2009-06-06,17.973958333333332
Vallès Oriental,32,2009-06-07,17.133333333333333
Vallès Oriental,32,2009-06-08,17.673958333333335
Vallès Oriental,32,2009-06-09,19.353125000000002
Vallès Oriental,32,2009-06-10,20.084374999999998
Vallès Oriental,32,2009-06-11,20.490624999999998
Vallès Oriental,32,2009-06-12,21.005208333333332
Vallès Oriental,32,2009-06-13,24.208333333333332
Vallès Oriental,32,2009-06-14,25.243750000000002
Vallès Oriental,32,2009-06-15,24.289583333333336
Vallès Oriental,32,2009-06-16,23.777083333333334
Vallès Oriental,32,2009-06-17,24.196875000000002
Vallès Oriental,32,2009-06-18,24.395833333333332
Vallès Oriental,32,2009-06-19,23.257291666666664
Vallès Oriental,32,2009-06-20,20.477083333333333
Vallès Oriental,32,2009-06-21,19.197916666666668
Vallès Oriental,32,2009-06-22,19.080208333333335
Vallès Oriental,32,2009-06-23,19.2625
Vallès Oriental,32,2009-06-24,20.345833333333335
Vallès Oriental,32,2009-06-25,21.170833333333334
Vallès Oriental,32,2009-06-26,21.853125000000002
Vallès Oriental,32,2009-06-27,21.715625
Vallès Oriental,32,2009-06-28,22.909375
Vallès Oriental,32,2009-06-29,24.681250000000002
Vallès Oriental,32,2009-06-30,24.56458333333333
Vallès Oriental,32,2009-07-01,25.432291666666668
Vallès Oriental,32,2009-07-02,24.832291666666666
Vallès Oriental,32,2009-07-03,24.394791666666666
Vallès Oriental,32,2009-07-04,25.140625
Vallès Oriental,32,2009-07-05,23.46666666666667
Vallès Oriental,32,2009-07-06,22.678124999999998
Vallès Oriental,32,2009-07-07,20.621875
Vallès Oriental,32,2009-07-08,18.634375000000002
Vallès Oriental,32,2009-07-09,17.603125000000002
Vallès Oriental,32,2009-07-10,19.20625
Vallès Oriental,32,2009-07-11,19.876041666666666
Vallès Oriental,32,2009-07-12,23.601041666666664
Vallès Oriental,32,2009-07-13,24.959374999999998
Vallès Oriental,32,2009-07-14,24.371875
Vallès Oriental,32,2009-07-15,24.065625
Vallès Oriental,32,2009-07-16,24.426041666666666
Vallès Oriental,32,2009-07-17,21.823958333333334
Vallès Oriental,32,2009-07-18,19.025000000000002
Vallès Oriental,32,2009-07-19,20.325
Vallès Oriental,32,2009-07-20,22.90625
Vallès Oriental,32,2009-07-21,23.635416666666668
Vallès Oriental,32,2009-07-22,24.81458333333333
Vallès Oriental,32,2009-07-23,28.258333333333336
Vallès Oriental,32,2009-07-24,26.448958333333334
Vallès Oriental,32,2009-07-25,22.069791666666664
Vallès Oriental,32,2009-07-26,23.327083333333334
Vallès Oriental,32,2009-07-27,23.807291666666668
Vallès Oriental,32,2009-07-28,23.166666666666668
Vallès Oriental,32,2009-07-29,24.698958333333334
Vallès Oriental,32,2009-07-30,24.553124999999998
Vallès Oriental,32,2009-07-31,23.704166666666666
Vallès Oriental,32,2009-08-01,23.382291666666664
Vallès Oriental,32,2009-08-02,21.755208333333332
Vallès Oriental,32,2009-08-03,20.430208333333333
Vallès Oriental,32,2009-08-04,22.764583333333334
Vallès Oriental,32,2009-08-05,25.202083333333334
Vallès Oriental,32,2009-08-06,25.178124999999998
Vallès Oriental,32,2009-08-07,24.22083333333333
Vallès Oriental,32,2009-08-08,23.60729166666667
Vallès Oriental,32,2009-08-09,21.190625
Vallès Oriental,32,2009-08-10,21.389583333333334
Vallès Oriental,32,2009-08-11,22.91979166666667
Vallès Oriental,32,2009-08-12,23.98125
Vallès Oriental,32,2009-08-13,24.883333333333336
Vallès Oriental,32,2009-08-14,25.535416666666666
Vallès Oriental,32,2009-08-15,24.98645833333333
Vallès Oriental,32,2009-08-16,25.04375
Vallès Oriental,32,2009-08-17,27.266666666666666
Vallès Oriental,32,2009-08-18,27.269791666666666
Vallès Oriental,32,2009-08-19,26.895833333333332
Vallès Oriental,32,2009-08-20,26.053124999999998
Vallès Oriental,32,2009-08-21,24.688541666666666
Vallès Oriental,32,2009-08-22,24.045833333333334
Vallès Oriental,32,2009-08-23,24.790625000000002
Vallès Oriental,32,2009-08-24,24.639583333333334
Vallès Oriental,32,2009-08-25,23.40625
Vallès Oriental,32,2009-08-26,23.039583333333336
Vallès Oriental,32,2009-08-27,23.976041666666664
Vallès Oriental,32,2009-08-28,24.204166666666666
Vallès Oriental,32,2009-08-29,23.165625000000002
Vallès Oriental,32,2009-08-30,21.920833333333334
Vallès Oriental,32,2009-08-31,21.907291666666666
Vallès Oriental,32,2009-09-01,23.135416666666668
Vallès Oriental,32,2009-09-02,23.114583333333332
Vallès Oriental,32,2009-09-03,22.6875
Vallès Oriental,32,2009-09-04,22.005208333333332
Vallès Oriental,32,2009-09-05,19.618750000000002
Vallès Oriental,32,2009-09-06,19.934375
Vallès Oriental,32,2009-09-07,20.295833333333334
Vallès Oriental,32,2009-09-08,20.10625
Vallès Oriental,32,2009-09-09,20.428124999999998
Vallès Oriental,32,2009-09-10,21.003125
Vallès Oriental,32,2009-09-11,20.849999999999998
Vallès Oriental,32,2009-09-12,20.007291666666667
Vallès Oriental,32,2009-09-13,19.78125
Vallès Oriental,32,2009-09-14,17.538541666666667
Vallès Oriental,32,2009-09-15,13.985416666666666
Vallès Oriental,32,2009-09-16,15.435416666666667
Vallès Oriental,32,2009-09-17,17.455208333333335
Vallès Oriental,32,2009-09-18,16.440625
Vallès Oriental,32,2009-09-19,15.978125
Vallès Oriental,32,2009-09-20,15.932291666666666
Vallès Oriental,32,2009-09-21,17.642708333333335
Vallès Oriental,32,2009-09-22,19.938541666666666
Vallès Oriental,32,2009-09-23,20.148958333333333
Vallès Oriental,32,2009-09-24,19.515625
Vallès Oriental,32,2009-09-25,19.322916666666668
Vallès Oriental,32,2009-09-26,18.641666666666666
Vallès Oriental,32,2009-09-27,18.661458333333332
Vallès Oriental,32,2009-09-28,18.564583333333335
Vallès Oriental,32,2009-09-29,18.989583333333332
Vallès Oriental,32,2009-09-30,18.302083333333332
Vallès Oriental,32,2009-10-01,18.023958333333333
Vallès Oriental,32,2009-10-02,17.64375
Vallès Oriental,32,2009-10-03,17.055208333333333
Vallès Oriental,32,2009-10-04,17.195833333333333
Vallès Oriental,32,2009-10-05,19.465625
Vallès Oriental,32,2009-10-06,19.816666666666666
Vallès Oriental,32,2009-10-07,20.669791666666665
Vallès Oriental,32,2009-10-08,21.085416666666667
Vallès Oriental,32,2009-10-09,18.434375
Vallès Oriental,32,2009-10-10,18.065625
Vallès Oriental,32,2009-10-11,17.368750000000002
Vallès Oriental,32,2009-10-12,17.269791666666666
Vallès Oriental,32,2009-10-13,16.253125
Vallès Oriental,32,2009-10-14,15.019791666666668
Vallès Oriental,32,2009-10-15,12.590625000000001
Vallès Oriental,32,2009-10-16,11.102083333333333
Vallès Oriental,32,2009-10-17,10.797916666666666
Vallès Oriental,32,2009-10-18,10.795833333333334
Vallès Oriental,32,2009-10-19,10.739583333333334
Vallès Oriental,32,2009-10-20,13.927083333333334
Vallès Oriental,32,2009-10-21,13.377083333333333
Vallès Oriental,32,2009-10-22,10.083333333333334
Vallès Oriental,32,2009-10-23,12.796875
Vallès Oriental,32,2009-10-24,15.68125
Vallès Oriental,32,2009-10-25,16.942708333333332
Vallès Oriental,32,2009-10-26,15.924999999999999
Vallès Oriental,32,2009-10-27,15.233333333333334
Vallès Oriental,32,2009-10-28,16.672916666666666
Vallès Oriental,32,2009-10-29,17.150000000000002
Vallès Oriental,32,2009-10-30,15.8375
Vallès Oriental,32,2009-10-31,14.826041666666667
Vallès Oriental,32,2009-11-01,16.10625
Vallès Oriental,32,2009-11-02,14.766666666666666
Vallès Oriental,32,2009-11-03,13.112499999999999
Vallès Oriental,32,2009-11-04,12.804166666666667
Vallès Oriental,32,2009-11-05,9.480208333333334
Vallès Oriental,32,2009-11-06,8.326041666666667
Vallès Oriental,32,2009-11-07,9.305208333333335
Vallès Oriental,32,2009-11-08,7.782291666666667
Vallès Oriental,32,2009-11-09,7.71875
Vallès Oriental,32,2009-11-10,7.135416666666667
Vallès Oriental,32,2009-11-11,9.159374999999999
Vallès Oriental,32,2009-11-12,11.36875
Vallès Oriental,32,2009-11-13,12.225
Vallès Oriental,32,2009-11-14,13.261458333333332
Vallès Oriental,32,2009-11-15,13.746875000000001
Vallès Oriental,32,2009-11-16,14.663541666666667
Vallès Oriental,32,2009-11-17,14.450000000000001
Vallès Oriental,32,2009-11-18,13.208333333333334
Vallès Oriental,32,2009-11-19,12.923958333333333
Vallès Oriental,32,2009-11-20,12.336458333333333
Vallès Oriental,32,2009-11-21,12.512500000000001
Vallès Oriental,32,2009-11-22,12.515625
Vallès Oriental,32,2009-11-23,9.879166666666666
Vallès Oriental,32,2009-11-24,9.502083333333333
Vallès Oriental,32,2009-11-25,10.776041666666666
Vallès Oriental,32,2009-11-26,11.244791666666666
Vallès Oriental,32,2009-11-27,9.926041666666666
Vallès Oriental,32,2009-11-28,7.686458333333333
Vallès Oriental,32,2009-11-29,7.6656249999999995
Vallès Oriental,32,2009-11-30,6.008333333333333
Vallès Oriental,32,2009-12-01,5.9125000000000005
Vallès Oriental,32,2009-12-02,7.927083333333333
Vallès Oriental,32,2009-12-03,8.904166666666667
Vallès Oriental,32,2009-12-04,7.933333333333334
Vallès Oriental,32,2009-12-05,7.648958333333333
Vallès Oriental,32,2009-12-06,10.106250000000001
Vallès Oriental,32,2009-12-07,11.621875000000001
Vallès Oriental,32,2009-12-08,10.477083333333333
Vallès Oriental,32,2009-12-09,8.546875
Vallès Oriental,32,2009-12-10,9.233333333333333
Vallès Oriental,32,2009-12-11,8.616666666666667
Vallès Oriental,32,2009-12-12,6.302083333333333
Vallès Oriental,32,2009-12-13,3.4812499999999997
Vallès Oriental,32,2009-12-14,5.385416666666667
Vallès Oriental,32,2009-12-15,3.0864583333333333
Vallès Oriental,32,2009-12-16,1.28125
Vallès Oriental,32,2009-12-17,1.503125
Vallès Oriental,32,2009-12-18,0.5760416666666667
Vallès Oriental,32,2009-12-19,-0.49583333333333335
Vallès Oriental,32,2009-12-20,-1.3218750000000001
Vallès Oriental,32,2009-12-21,1.3239583333333333
Vallès Oriental,32,2009-12-22,6.791666666666667
Vallès Oriental,32,2009-12-23,8.445833333333333
Vallès Oriental,32,2009-12-24,9.879166666666666
Vallès Oriental,32,2009-12-25,9.15625
Vallès Oriental,32,2009-12-26,7.379069767441861
Vallès Oriental,32,2009-12-27,6.675862068965516
Vallès Oriental,32,2009-12-28,8.94375
Vallès Oriental,32,2009-12-29,12.71875
Vallès Oriental,32,2009-12-30,12.385416666666666
Vallès Oriental,32,2009-12-31,10.331249999999999
Vallès Oriental,32,2010-01-01,7.295833333333333
Vallès Oriental,32,2010-01-02,5.0562499999999995
Vallès Oriental,32,2010-01-03,6.965625
Vallès Oriental,32,2010-01-04,6.95
Vallès Oriental,32,2010-01-05,7.376041666666667
Vallès Oriental,32,2010-01-06,3.3406249999999997
Vallès Oriental,32,2010-01-07,2.5479166666666666
Vallès Oriental,32,2010-01-08,3.3958333333333335
Vallès Oriental,32,2010-01-09,1.1656250000000001
Vallès Oriental,32,2010-01-10,-0.3979166666666667
Vallès Oriental,32,2010-01-11,0.88125
Vallès Oriental,32,2010-01-12,2.2708333333333335
Vallès Oriental,32,2010-01-13,6.038541666666667
Vallès Oriental,32,2010-01-14,7.567708333333333
Vallès Oriental,32,2010-01-15,7.202083333333333
Vallès Oriental,32,2010-01-16,7.085416666666667
Vallès Oriental,32,2010-01-17,8.492708333333333
Vallès Oriental,32,2010-01-18,8.361458333333333
Vallès Oriental,32,2010-01-19,7.940625
Vallès Oriental,32,2010-01-20,8.220833333333333
Vallès Oriental,32,2010-01-21,6.629166666666666
Vallès Oriental,32,2010-01-22,6.359375
Vallès Oriental,32,2010-01-23,5.666666666666667
Vallès Oriental,32,2010-01-24,8.172916666666667
Vallès Oriental,32,2010-01-25,5.8125
Vallès Oriental,32,2010-01-26,4.886458333333334
Vallès Oriental,32,2010-01-27,3.2385416666666664
Vallès Oriental,32,2010-01-28,3.1447916666666664
Vallès Oriental,32,2010-01-29,4.227083333333334
Vallès Oriental,32,2010-01-30,5.991666666666667
Vallès Oriental,32,2010-01-31,2.7854166666666664
Vallès Oriental,32,2010-02-01,3.3249999999999997
Vallès Oriental,32,2010-02-02,3.171875
Vallès Oriental,32,2010-02-03,5.064583333333333
Vallès Oriental,32,2010-02-04,5.996875
Vallès Oriental,32,2010-02-05,8.941666666666666
Vallès Oriental,32,2010-02-06,7.640625
Vallès Oriental,32,2010-02-07,6.8812500000000005
Vallès Oriental,32,2010-02-08,6.2281249999999995
Vallès Oriental,32,2010-02-09,5.3999999999999995
Vallès Oriental,32,2010-02-10,2.8052083333333333
Vallès Oriental,32,2010-02-11,-0.640625
Vallès Oriental,32,2010-02-12,-0.15208333333333332
Vallès Oriental,32,2010-02-13,1.1520833333333333
Vallès Oriental,32,2010-02-14,1.275
Vallès Oriental,32,2010-02-15,1.6677083333333333
Vallès Oriental,32,2010-02-16,7.060416666666666
Vallès Oriental,32,2010-02-17,8.334375
Vallès Oriental,32,2010-02-18,8.313541666666667
Vallès Oriental,32,2010-02-19,7.088541666666667
Vallès Oriental,32,2010-02-20,5.017708333333333
Vallès Oriental,32,2010-02-21,4.372916666666667
Vallès Oriental,32,2010-02-22,7.758333333333333
Vallès Oriental,32,2010-02-23,10.889583333333334
Vallès Oriental,32,2010-02-24,11.294791666666667
Vallès Oriental,32,2010-02-25,11.357291666666667
Vallès Oriental,32,2010-02-26,11.251041666666666
Vallès Oriental,32,2010-02-27,8.65
Vallès Oriental,32,2010-02-28,11.289583333333333
Vallès Oriental,32,2010-03-01,9.266666666666667
Vallès Oriental,32,2010-03-02,9.267708333333333
Vallès Oriental,32,2010-03-03,7.701041666666666
Vallès Oriental,32,2010-03-04,8.71875
Vallès Oriental,32,2010-03-05,7.073958333333334
Vallès Oriental,32,2010-03-06,5.4593750000000005
Vallès Oriental,32,2010-03-07,3.298958333333333
Vallès Oriental,32,2010-03-08,0.7437499999999999
Vallès Oriental,32,2010-03-09,2.0635416666666666
Vallès Oriental,32,2010-03-10,0.033333333333333305
Vallès Oriental,32,2010-03-11,1.04375
Vallès Oriental,32,2010-03-12,2.1802083333333333
Vallès Oriental,32,2010-03-13,4.0843750000000005
Vallès Oriental,32,2010-03-14,5.767708333333334
Vallès Oriental,32,2010-03-15,5.4437500000000005
Vallès Oriental,32,2010-03-16,7.278125
Vallès Oriental,32,2010-03-17,7.947916666666667
Vallès Oriental,32,2010-03-18,8.5875
Vallès Oriental,32,2010-03-19,10.773958333333333
Vallès Oriental,32,2010-03-20,14.190624999999999
Vallès Oriental,32,2010-03-21,12.540625
Vallès Oriental,32,2010-03-22,11.706249999999999
Vallès Oriental,32,2010-03-23,12.679166666666667
Vallès Oriental,32,2010-03-24,10.804166666666667
Vallès Oriental,32,2010-03-25,11.143749999999999
Vallès Oriental,32,2010-03-26,12.5375
Vallès Oriental,32,2010-03-27,12.195833333333333
Vallès Oriental,32,2010-03-28,11.352083333333333
Vallès Oriental,32,2010-03-29,10.241666666666667
Vallès Oriental,32,2010-03-30,11.390625
Vallès Oriental,32,2010-03-31,10.690624999999999
Vallès Oriental,32,2010-04-01,8.430208333333333
Vallès Oriental,32,2010-04-02,9.74375
Vallès Oriental,32,2010-04-03,10.226041666666667
Vallès Oriental,32,2010-04-04,8.620833333333334
Vallès Oriental,32,2010-04-05,8.710416666666667
Vallès Oriental,32,2010-04-06,10.9
Vallès Oriental,32,2010-04-07,10.021875
Vallès Oriental,32,2010-04-08,9.495833333333334
Vallès Oriental,32,2010-04-09,12.299999999999999
Vallès Oriental,32,2010-04-10,12.378124999999999
Vallès Oriental,32,2010-04-11,13.288541666666667
Vallès Oriental,32,2010-04-12,8.581249999999999
Vallès Oriental,32,2010-04-13,7.871875
Vallès Oriental,32,2010-04-14,8.635416666666666
Vallès Oriental,32,2010-04-15,9.720833333333333
Vallès Oriental,32,2010-04-16,10.882291666666667
Vallès Oriental,32,2010-04-17,10.75
Vallès Oriental,32,2010-04-18,10.855208333333332
Vallès Oriental,32,2010-04-19,12.430208333333333
Vallès Oriental,32,2010-04-20,13.869791666666666
Vallès Oriental,32,2010-04-21,15.063541666666666
Vallès Oriental,32,2010-04-22,13.014583333333334
Vallès Oriental,32,2010-04-23,13.177083333333334
Vallès Oriental,32,2010-04-24,14.976041666666667
Vallès Oriental,32,2010-04-25,16.626041666666666
Vallès Oriental,32,2010-04-26,17.118750000000002
Vallès Oriental,32,2010-04-27,16.467708333333334
Vallès Oriental,32,2010-04-28,16.041666666666668
Vallès Oriental,32,2010-04-29,15.742708333333333
Vallès Oriental,32,2010-04-30,15.404166666666667
Vallès Oriental,32,2010-05-01,14.31875
Vallès Oriental,32,2010-05-02,14.18125
Vallès Oriental,32,2010-05-03,8.447916666666666
Vallès Oriental,32,2010-05-04,7.1156250000000005
Vallès Oriental,32,2010-05-05,9.606250000000001
Vallès Oriental,32,2010-05-06,9.653125000000001
Vallès Oriental,32,2010-05-07,11.046875
Vallès Oriental,32,2010-05-08,13.290625
Vallès Oriental,32,2010-05-09,13.21875
Vallès Oriental,32,2010-05-10,15.144791666666668
Vallès Oriental,32,2010-05-11,15.205208333333333
Vallès Oriental,32,2010-05-12,12.417708333333332
Vallès Oriental,32,2010-05-13,11.004166666666668
Vallès Oriental,32,2010-05-14,8.926041666666666
Vallès Oriental,32,2010-05-15,10.430208333333333
Vallès Oriental,32,2010-05-16,11.527083333333332
Vallès Oriental,32,2010-05-17,12.297916666666666
Vallès Oriental,32,2010-05-18,14.792708333333332
Vallès Oriental,32,2010-05-19,14.835416666666667
Vallès Oriental,32,2010-05-20,15.303125
Vallès Oriental,32,2010-05-21,17.304166666666667
Vallès Oriental,32,2010-05-22,16.539583333333333
Vallès Oriental,32,2010-05-23,17.010416666666668
Vallès Oriental,32,2010-05-24,17.890625
Vallès Oriental,32,2010-05-25,17.579166666666666
Vallès Oriental,32,2010-05-26,18.428124999999998
Vallès Oriental,32,2010-05-27,17.573958333333334
Vallès Oriental,32,2010-05-28,16.032291666666666
Vallès Oriental,32,2010-05-29,17.443749999999998
Vallès Oriental,32,2010-05-30,18.693749999999998
Vallès Oriental,32,2010-05-31,20.016666666666666
Vallès Oriental,32,2010-06-01,17.959374999999998
Vallès Oriental,32,2010-06-02,18.056250000000002
Vallès Oriental,32,2010-06-03,19.030208333333334
Vallès Oriental,32,2010-06-04,20.523958333333333
Vallès Oriental,32,2010-06-05,21.911458333333332
Vallès Oriental,32,2010-06-06,17.945833333333333
Vallès Oriental,32,2010-06-07,18.533333333333335
Vallès Oriental,32,2010-06-08,19.438541666666666
Vallès Oriental,32,2010-06-09,17.575
Vallès Oriental,32,2010-06-10,18.202083333333334
Vallès Oriental,32,2010-06-11,15.948958333333332
Vallès Oriental,32,2010-06-12,17.409375
Vallès Oriental,32,2010-06-13,18.464583333333334
Vallès Oriental,32,2010-06-14,16.85625
Vallès Oriental,32,2010-06-15,15.745833333333332
Vallès Oriental,32,2010-06-16,16.414583333333333
Vallès Oriental,32,2010-06-17,16.320833333333333
Vallès Oriental,32,2010-06-18,18.3625
Vallès Oriental,32,2010-06-19,16.991666666666667
Vallès Oriental,32,2010-06-20,15.980208333333332
Vallès Oriental,32,2010-06-21,15.825000000000001
Vallès Oriental,32,2010-06-22,16.245833333333334
Vallès Oriental,32,2010-06-23,18.471875
Vallès Oriental,32,2010-06-24,20.353125000000002
Vallès Oriental,32,2010-06-25,21.60729166666667
Vallès Oriental,32,2010-06-26,22.651041666666668
Vallès Oriental,32,2010-06-27,23.26770833333333
Vallès Oriental,32,2010-06-28,23.078125
Vallès Oriental,32,2010-06-29,23.398958333333336
Vallès Oriental,32,2010-06-30,23.775000000000002
Vallès Oriental,32,2010-07-01,24.724999999999998
Vallès Oriental,32,2010-07-02,23.819791666666664
Vallès Oriental,32,2010-07-03,23.62291666666667
